user_id,recomendations
2469,"[874972, 893018, 916122, 9707240, 832513]"
2470,"[874972, 15926844, 979707, 1029743, 1106523]"
2471,"[874972, 995628, 1029743, 1106523, 5569230]"
2472,"[874972, 854852, 930118, 1029743, 1068292]"
2473,"[874972, 1029743, 5569230, 916122, 844179]"
2474,"[874972, 878996, 1029743, 1106523, 5569230]"
2475,"[1108094, 999858, 833940, 1070820, 871188]"
2476,"[874972, 1029743, 5569230, 916122, 844179]"
2477,"[874972, 1029743, 5569230, 916122, 844179]"
2478,"[874972, 844991, 1060318, 999104, 1004906]"
2479,"[1108094, 1055425, 1110244, 1098435, 845975]"
2480,"[874972, 1029743, 5569230, 916122, 844179]"
2481,"[948670, 921504, 913210, 888104, 823775]"
2482,"[874972, 1005274, 8019649, 1106523, 12757140]"
2483,"[981677, 951412, 1131625, 6533936, 1070820]"
2484,"[878715, 6534074, 1029479, 871514, 913210]"
2485,"[874972, 1083446, 1031864, 893018, 1051211]"
2486,"[874972, 888054, 8090537, 996444, 1115098]"
2487,"[874972, 5570383, 1135834, 1099089, 12301839]"
2488,"[874972, 7025250, 5591170, 972665, 13213475]"
2489,"[1134483, 885863, 846823, 843464, 9338009]"
2490,"[874972, 948832, 13115894, 1029743, 1106523]"
2491,"[874972, 1106523, 5569230, 916122, 844179]"
2492,"[874972, 834117, 944139, 1106523, 893867]"
2493,"[874972, 916122, 844179, 1029743, 5569230]"
2494,"[874972, 5568729, 1029743, 1106523, 5569230]"
2495,"[874972, 1029743, 1106523, 5569230, 916122]"
2496,"[874972, 1029743, 1106523, 5569230, 916122]"
2497,"[1103513, 6979579, 986912, 1018740, 5569230]"
2498,"[874972, 978879, 972437, 1022066, 1070820]"
2499,"[1119993, 5569471, 5568729, 1060872, 902396]"
2500,"[948670, 5569792, 882489, 957232, 1130581]"
